combo_key,coupling_mode,cleavage_form,strain_pct,seed,clearance_time,n_ruptured,n_total,lysis_fraction,cascade_count,reason,wall_s
inhibitory_x_linear,inhibitory,linear,30,3,25.524918155104093,233,500,0.466,47,network_cleared,203.9243655204773
inhibitory_x_linear,inhibitory,linear,30,9,17.416057612310013,194,500,0.388,54,network_cleared,138.63831448554993
inhibitory_x_linear,inhibitory,linear,30,8,23.742049992401967,222,500,0.444,54,network_cleared,174.92214107513428
inhibitory_x_constant,inhibitory,constant,0,1,38.63288157873381,302,500,0.604,0,network_cleared,99.56840443611145
inhibitory_x_constant,inhibitory,constant,0,4,26.10878502314728,233,500,0.466,0,network_cleared,82.16281175613403
inhibitory_x_constant,inhibitory,constant,5,3,10.179534322112701,108,500,0.216,0,network_cleared,6.326744794845581
inhibitory_x_constant,inhibitory,constant,5,0,9.254254555324227,111,500,0.222,0,network_cleared,48.47680306434631
inhibitory_x_constant,inhibitory,constant,0,5,12.273911597932777,124,500,0.248,0,network_cleared,81.0769100189209
inhibitory_x_constant,inhibitory,constant,5,4,26.10878502314728,233,500,0.466,0,network_cleared,12.159524202346802
inhibitory_x_constant,inhibitory,constant,5,5,12.273911597932777,124,500,0.248,0,network_cleared,39.47867202758789
inhibitory_x_constant,inhibitory,constant,5,1,38.63288157873381,302,500,0.604,0,network_cleared,106.6590051651001
inhibitory_x_constant,inhibitory,constant,5,2,30.778633132711402,255,500,0.51,0,network_cleared,88.81401538848877
inhibitory_x_constant,inhibitory,constant,0,6,30.89605705720218,263,500,0.526,0,network_cleared,138.06727766990662
inhibitory_x_constant,inhibitory,constant,10,0,9.254254555324227,111,500,0.222,0,network_cleared,43.78502917289734
inhibitory_x_constant,inhibitory,constant,0,8,19.20273212748967,196,500,0.392,1,network_cleared,183.33977818489075
inhibitory_x_constant,inhibitory,constant,10,3,10.179534322112701,108,500,0.216,0,network_cleared,5.409366846084595
inhibitory_x_constant,inhibitory,constant,5,6,30.89605705720218,263,500,0.526,0,network_cleared,134.3723018169403
inhibitory_x_constant,inhibitory,constant,0,7,18.996065063607826,184,500,0.368,1,network_cleared,231.03806161880493
inhibitory_x_constant,inhibitory,constant,0,9,28.17681905956457,251,500,0.502,1,network_cleared,234.78601384162903
inhibitory_x_constant,inhibitory,constant,5,7,22.29494886032346,209,500,0.418,5,network_cleared,170.93042492866516
inhibitory_x_constant,inhibitory,constant,10,1,38.63288157873381,302,500,0.604,0,network_cleared,130.39385509490967
inhibitory_x_constant,inhibitory,constant,10,5,12.273911597932777,124,500,0.248,0,network_cleared,68.43420267105103
inhibitory_x_constant,inhibitory,constant,10,4,10.285520428446253,124,500,0.248,4,network_cleared,98.7042465209961
inhibitory_x_constant,inhibitory,constant,5,9,14.331330564691056,154,500,0.308,2,network_cleared,166.21225309371948
inhibitory_x_constant,inhibitory,constant,10,6,23.927195317876635,236,500,0.472,7,network_cleared,71.77324032783508
inhibitory_x_constant,inhibitory,constant,10,2,30.778633132711402,255,500,0.51,0,network_cleared,131.38962531089783
inhibitory_x_constant,inhibitory,constant,5,8,19.20273212748967,196,500,0.392,1,network_cleared,213.82269978523254
inhibitory_x_constant,inhibitory,constant,15,3,10.179534322112701,108,500,0.216,0,network_cleared,25.958476543426514
inhibitory_x_constant,inhibitory,constant,15,1,24.228540395254306,234,500,0.468,1,network_cleared,77.037034034729
inhibitory_x_constant,inhibitory,constant,15,0,25.55182917324789,219,500,0.438,4,network_cleared,107.55274033546448
inhibitory_x_constant,inhibitory,constant,15,2,30.778633132711402,255,500,0.51,0,network_cleared,86.99504089355469
inhibitory_x_constant,inhibitory,constant,10,7,17.838427079133353,189,500,0.378,4,network_cleared,150.16884541511536
inhibitory_x_constant,inhibitory,constant,15,4,23.387586269356785,219,500,0.438,2,network_cleared,92.74413633346558
inhibitory_x_constant,inhibitory,constant,15,9,6.052941029216527,67,500,0.134,10,network_cleared,51.93579292297363
inhibitory_x_constant,inhibitory,constant,10,8,33.27051359027247,266,500,0.532,3,network_cleared,206.58023524284363
inhibitory_x_constant,inhibitory,constant,20,1,24.228540395254306,234,500,0.468,1,network_cleared,68.75833058357239
inhibitory_x_constant,inhibitory,constant,10,9,27.980672484056853,246,500,0.492,4,network_cleared,208.14116525650024
inhibitory_x_constant,inhibitory,constant,15,6,30.89605705720218,263,500,0.526,0,network_cleared,141.15814661979675
inhibitory_x_constant,inhibitory,constant,20,2,12.079483569762095,137,500,0.274,4,network_cleared,56.06622910499573
inhibitory_x_constant,inhibitory,constant,15,7,15.700703850979313,156,500,0.312,11,network_cleared,125.63072657585144
inhibitory_x_constant,inhibitory,constant,20,0,23.20405276926821,235,500,0.47,4,network_cleared,124.6766471862793
inhibitory_x_constant,inhibitory,constant,15,5,28.914266717996366,243,500,0.486,3,network_cleared,201.15831923484802
inhibitory_x_constant,inhibitory,constant,20,4,26.10878502314728,233,500,0.466,0,network_cleared,91.03002309799194
inhibitory_x_constant,inhibitory,constant,15,8,25.584450254043894,217,500,0.434,5,network_cleared,187.21460151672363
inhibitory_x_constant,inhibitory,constant,23,1,10.486519805857467,162,500,0.324,64,network_cleared,15.299858570098877
inhibitory_x_constant,inhibitory,constant,23,0,6.188868671659545,96,500,0.192,34,network_cleared,62.760333776474
inhibitory_x_constant,inhibitory,constant,20,8,19.806218898949986,185,500,0.37,11,network_cleared,113.3822762966156
inhibitory_x_constant,inhibitory,constant,23,5,5.319161503537948,99,500,0.198,46,network_cleared,4.610833644866943
inhibitory_x_constant,inhibitory,constant,20,3,19.80912377409408,217,500,0.434,10,network_cleared,176.11991667747498
inhibitory_x_constant,inhibitory,constant,20,6,21.07976194600376,204,500,0.408,22,network_cleared,180.26223421096802
inhibitory_x_constant,inhibitory,constant,23,2,6.657474181009697,103,500,0.206,37,network_cleared,92.21938157081604
inhibitory_x_constant,inhibitory,constant,20,5,22.137349396368514,198,500,0.396,8,network_cleared,190.75882291793823
inhibitory_x_constant,inhibitory,constant,20,9,21.848722862198628,202,500,0.404,13,network_cleared,171.72081542015076
inhibitory_x_constant,inhibitory,constant,20,7,20.71983122715923,213,500,0.426,7,network_cleared,213.25579738616943
inhibitory_x_constant,inhibitory,constant,23,9,6.665244492502265,126,500,0.252,46,network_cleared,53.240787982940674
inhibitory_x_constant,inhibitory,constant,25,3,13.411055746622706,220,500,0.44,97,network_cleared,8.867903232574463
inhibitory_x_constant,inhibitory,constant,25,0,7.699463809247397,142,500,0.284,67,network_cleared,60.86847496032715
inhibitory_x_constant,inhibitory,constant,23,3,13.987709584601218,182,500,0.364,32,network_cleared,161.3052875995636
inhibitory_x_constant,inhibitory,constant,23,6,14.786486332504216,179,500,0.358,41,network_cleared,139.19132161140442
inhibitory_x_constant,inhibitory,constant,23,4,14.925170583166125,178,500,0.356,36,network_cleared,181.78839206695557
inhibitory_x_constant,inhibitory,constant,23,7,12.51062504436742,165,500,0.33,34,network_cleared,144.14430332183838
inhibitory_x_constant,inhibitory,constant,25,2,4.911177774192347,85,500,0.17,41,network_cleared,69.09658813476562
inhibitory_x_constant,inhibitory,constant,25,4,9.449927405961986,146,500,0.292,62,network_cleared,66.6464033126831
inhibitory_x_constant,inhibitory,constant,25,1,13.8715115689438,214,500,0.428,87,network_cleared,100.89272236824036
inhibitory_x_constant,inhibitory,constant,30,2,0.4480709905854648,17,500,0.034,10,network_cleared,11.454374074935913
inhibitory_x_constant,inhibitory,constant,23,8,14.245999553194855,169,500,0.338,32,network_cleared,157.49022388458252
inhibitory_x_constant,inhibitory,constant,30,1,0.9233220033154288,45,500,0.09,31,network_cleared,28.64725613594055
inhibitory_x_constant,inhibitory,constant,25,6,9.468041070900343,120,500,0.24,40,network_cleared,94.13928651809692
inhibitory_x_constant,inhibitory,constant,30,5,1.5247965988218055,43,500,0.086,27,network_cleared,19.823490381240845
inhibitory_x_constant,inhibitory,constant,25,7,13.938332074647027,191,500,0.382,53,network_cleared,106.4641478061676
inhibitory_x_constant,inhibitory,constant,30,4,3.0601220593784535,66,500,0.132,31,network_cleared,52.1036651134491
inhibitory_x_constant,inhibitory,constant,25,5,24.17537401562559,266,500,0.532,92,network_cleared,154.81740307807922
inhibitory_x_constant,inhibitory,constant,30,6,2.285859550893047,67,500,0.134,37,network_cleared,52.084738969802856
inhibitory_x_constant,inhibitory,constant,40,1,1.214604046963102,213,500,0.426,204,network_cleared,5.107780933380127
inhibitory_x_constant,inhibitory,constant,40,0,0.03177897983640171,85,500,0.17,84,network_cleared,11.111488342285156
inhibitory_x_constant,inhibitory,constant,40,2,3.3893517958275043,140,500,0.28,104,network_cleared,9.773821830749512
inhibitory_x_constant,inhibitory,constant,40,4,0.09540635488662888,196,500,0.392,195,network_cleared,1.3570528030395508
inhibitory_x_constant,inhibitory,constant,40,5,0.14958551618977592,196,500,0.392,195,network_cleared,1.2696664333343506
inhibitory_x_constant,inhibitory,constant,40,6,0.053817921141885626,197,500,0.394,196,network_cleared,1.2626311779022217
inhibitory_x_constant,inhibitory,constant,30,9,1.5112867142234252,55,500,0.11,33,network_cleared,42.13725447654724
inhibitory_x_constant,inhibitory,constant,40,8,0.16600438416258062,196,500,0.392,195,network_cleared,1.4062988758087158
inhibitory_x_constant,inhibitory,constant,40,9,0.17625209952506138,196,500,0.392,195,network_cleared,1.313415288925171
inhibitory_x_constant,inhibitory,constant,40,7,0.05993087982621877,89,500,0.178,88,network_cleared,6.403650999069214
inhibitory_x_constant,inhibitory,constant,60,0,0.03177897983640171,283,500,0.566,282,network_cleared,1.3188056945800781
inhibitory_x_constant,inhibitory,constant,60,1,0.06700066058035545,283,500,0.566,282,network_cleared,1.122023105621338
inhibitory_x_constant,inhibitory,constant,25,8,12.717623287496922,178,500,0.356,56,network_cleared,142.03326606750488
inhibitory_x_constant,inhibitory,constant,60,2,0.13979938277895038,284,500,0.568,283,network_cleared,1.446821928024292
inhibitory_x_constant,inhibitory,constant,60,3,0.06778654040154115,283,500,0.566,282,network_cleared,1.0863513946533203
inhibitory_x_constant,inhibitory,constant,60,4,0.09540635488662888,283,500,0.566,282,network_cleared,0.7941980361938477
inhibitory_x_constant,inhibitory,constant,60,5,0.14958551618977592,283,500,0.566,282,network_cleared,0.8911073207855225
inhibitory_x_constant,inhibitory,constant,30,8,2.3253595291659512,56,500,0.112,30,network_cleared,50.02358436584473
inhibitory_x_constant,inhibitory,constant,60,6,0.053817921141885626,284,500,0.568,283,network_cleared,0.7448654174804688
inhibitory_x_constant,inhibitory,constant,60,8,0.16600438416258062,283,500,0.566,282,network_cleared,0.7675278186798096
inhibitory_x_constant,inhibitory,constant,60,7,0.05993087982621877,283,500,0.566,282,network_cleared,1.025651454925537
inhibitory_x_constant,inhibitory,constant,60,9,0.17625209952506138,283,500,0.566,282,network_cleared,0.9043755531311035
inhibitory_x_constant,inhibitory,constant,80,0,0.03177897983640171,312,500,0.624,311,network_cleared,1.1374173164367676
inhibitory_x_constant,inhibitory,constant,80,1,0.06700066058035545,312,500,0.624,311,network_cleared,1.118034839630127
inhibitory_x_constant,inhibitory,constant,80,2,0.13979938277895038,313,500,0.626,312,network_cleared,1.056814193725586
inhibitory_x_constant,inhibitory,constant,80,4,0.09540635488662888,312,500,0.624,311,network_cleared,0.7701995372772217
inhibitory_x_constant,inhibitory,constant,80,3,0.06778654040154115,312,500,0.624,311,network_cleared,1.019191026687622
inhibitory_x_constant,inhibitory,constant,80,6,0.053817921141885626,313,500,0.626,312,network_cleared,0.7826313972473145
inhibitory_x_constant,inhibitory,constant,80,5,0.14958551618977592,312,500,0.624,311,network_cleared,0.8512825965881348
inhibitory_x_constant,inhibitory,constant,80,8,0.16600438416258062,312,500,0.624,311,network_cleared,0.8361413478851318
inhibitory_x_constant,inhibitory,constant,80,7,0.05993087982621877,312,500,0.624,311,network_cleared,1.0328071117401123
inhibitory_x_constant,inhibitory,constant,80,9,0.17625209952506138,312,500,0.624,311,network_cleared,0.9115810394287109
inhibitory_x_constant,inhibitory,constant,100,0,0.03177897983640171,338,500,0.676,337,network_cleared,1.1144814491271973
inhibitory_x_constant,inhibitory,constant,100,1,0.06700066058035545,339,500,0.678,338,network_cleared,1.0795509815216064
inhibitory_x_constant,inhibitory,constant,100,2,0.13979938277895038,341,500,0.682,340,network_cleared,0.9727163314819336
inhibitory_x_constant,inhibitory,constant,100,4,0.09540635488662888,341,500,0.682,340,network_cleared,0.7132093906402588
inhibitory_x_constant,inhibitory,constant,100,3,0.06778654040154115,338,500,0.676,337,network_cleared,0.9849159717559814
inhibitory_x_constant,inhibitory,constant,100,6,0.053817921141885626,341,500,0.682,340,network_cleared,0.7057416439056396
inhibitory_x_constant,inhibitory,constant,100,5,0.14958551618977592,341,500,0.682,340,network_cleared,0.8261914253234863
inhibitory_x_constant,inhibitory,constant,100,7,0.05993087982621877,338,500,0.676,337,network_cleared,1.0410597324371338
inhibitory_x_constant,inhibitory,constant,100,8,0.16600438416258062,343,500,0.686,342,network_cleared,1.2779607772827148
inhibitory_x_constant,inhibitory,constant,100,9,0.17625209952506138,341,500,0.682,340,network_cleared,0.9261813163757324
neutral_x_exponential,neutral,exponential,0,3,10.179534322112701,108,500,0.216,0,network_cleared,5.354803085327148
inhibitory_x_constant,inhibitory,constant,30,7,7.870971786932152,137,500,0.274,48,network_cleared,101.81337904930115
inhibitory_x_constant,inhibitory,constant,25,9,17.167712619050242,194,500,0.388,49,network_cleared,183.18571519851685
inhibitory_x_constant,inhibitory,constant,30,0,14.017835762696098,195,500,0.39,44,network_cleared,194.09739017486572
neutral_x_exponential,neutral,exponential,0,0,9.254254555324227,111,500,0.222,0,network_cleared,53.90246772766113
neutral_x_exponential,neutral,exponential,0,2,30.778633132711402,255,500,0.51,0,network_cleared,61.38604974746704
neutral_x_exponential,neutral,exponential,0,4,26.10878502314728,233,500,0.466,0,network_cleared,79.79503273963928
neutral_x_exponential,neutral,exponential,0,1,38.63288157873381,302,500,0.604,0,network_cleared,102.34809732437134
neutral_x_exponential,neutral,exponential,0,5,12.273911597932777,124,500,0.248,0,network_cleared,79.97305130958557
inhibitory_x_constant,inhibitory,constant,30,3,35.067069462152595,307,500,0.614,48,network_cleared,229.13126707077026
neutral_x_exponential,neutral,exponential,5,3,10.179534322112701,108,500,0.216,0,network_cleared,5.715909242630005
neutral_x_exponential,neutral,exponential,5,0,9.254254555324227,111,500,0.222,0,network_cleared,44.933491945266724
neutral_x_exponential,neutral,exponential,5,4,26.10878502314728,233,500,0.466,0,network_cleared,11.531062126159668
inhibitory_x_constant,inhibitory,constant,40,3,21.839203495413066,240,500,0.48,72,network_cleared,188.7036736011505
neutral_x_exponential,neutral,exponential,5,5,12.273911597932777,124,500,0.248,0,network_cleared,36.283469438552856
neutral_x_exponential,neutral,exponential,0,6,30.89605705720218,263,500,0.526,0,network_cleared,139.88579106330872
neutral_x_exponential,neutral,exponential,5,2,30.778633132711402,255,500,0.51,0,network_cleared,88.20352578163147
neutral_x_exponential,neutral,exponential,5,1,38.63288157873381,302,500,0.604,0,network_cleared,111.70260882377625
neutral_x_exponential,neutral,exponential,10,0,9.254254555324227,111,500,0.222,0,network_cleared,45.97188591957092
neutral_x_exponential,neutral,exponential,0,8,19.20273212748967,196,500,0.392,1,network_cleared,184.81950879096985
neutral_x_exponential,neutral,exponential,10,3,10.179534322112701,108,500,0.216,0,network_cleared,6.147726058959961
neutral_x_exponential,neutral,exponential,5,6,30.89605705720218,263,500,0.526,0,network_cleared,143.46842312812805
neutral_x_exponential,neutral,exponential,0,7,18.996065063607826,184,500,0.368,1,network_cleared,243.29386949539185
neutral_x_exponential,neutral,exponential,0,9,28.17681905956457,251,500,0.502,1,network_cleared,247.6357226371765
neutral_x_exponential,neutral,exponential,5,7,22.29494886032346,209,500,0.418,5,network_cleared,175.89417910575867
neutral_x_exponential,neutral,exponential,10,4,10.285520428446253,124,500,0.248,4,network_cleared,101.59091544151306
neutral_x_exponential,neutral,exponential,10,5,12.273911597932777,124,500,0.248,0,network_cleared,69.46920347213745
neutral_x_exponential,neutral,exponential,10,1,38.63288157873381,302,500,0.604,0,network_cleared,139.00714087486267
neutral_x_exponential,neutral,exponential,5,9,14.331330564691056,154,500,0.308,2,network_cleared,179.8076617717743
neutral_x_exponential,neutral,exponential,10,6,23.927195317876635,236,500,0.472,7,network_cleared,75.93391799926758
neutral_x_exponential,neutral,exponential,10,2,30.778633132711402,255,500,0.51,0,network_cleared,137.2293906211853
neutral_x_exponential,neutral,exponential,5,8,19.20273212748967,196,500,0.392,1,network_cleared,225.28389501571655
neutral_x_exponential,neutral,exponential,15,3,10.179534322112701,108,500,0.216,0,network_cleared,27.794241428375244
neutral_x_exponential,neutral,exponential,15,1,24.228540395254306,234,500,0.468,1,network_cleared,85.80114936828613
neutral_x_exponential,neutral,exponential,15,2,30.778633132711402,255,500,0.51,0,network_cleared,95.18705081939697
neutral_x_exponential,neutral,exponential,15,0,25.55182917324789,219,500,0.438,4,network_cleared,116.64410328865051
neutral_x_exponential,neutral,exponential,10,7,17.838427079133353,189,500,0.378,4,network_cleared,158.86555004119873
neutral_x_exponential,neutral,exponential,15,4,23.387586269356785,219,500,0.438,2,network_cleared,98.33793354034424
neutral_x_exponential,neutral,exponential,15,9,6.052941029216527,67,500,0.134,10,network_cleared,47.88567876815796
neutral_x_exponential,neutral,exponential,20,1,24.228540395254306,234,500,0.468,1,network_cleared,67.0985779762268
neutral_x_exponential,neutral,exponential,10,8,33.27051359027247,266,500,0.532,3,network_cleared,206.57925939559937
neutral_x_exponential,neutral,exponential,15,6,30.89605705720218,263,500,0.526,0,network_cleared,146.08930706977844
neutral_x_exponential,neutral,exponential,10,9,27.980672484056853,246,500,0.492,4,network_cleared,214.0157334804535
neutral_x_exponential,neutral,exponential,20,2,12.079483569762095,137,500,0.274,4,network_cleared,55.56266975402832
neutral_x_exponential,neutral,exponential,15,7,15.700703850979313,156,500,0.312,11,network_cleared,128.9058256149292
neutral_x_exponential,neutral,exponential,20,0,23.20405276926821,235,500,0.47,4,network_cleared,125.45062708854675
neutral_x_exponential,neutral,exponential,15,5,28.914266717996366,243,500,0.486,3,network_cleared,201.74549841880798
neutral_x_exponential,neutral,exponential,20,4,26.10878502314728,233,500,0.466,0,network_cleared,89.38336205482483
neutral_x_exponential,neutral,exponential,15,8,25.584450254043894,217,500,0.434,5,network_cleared,192.36666440963745
neutral_x_exponential,neutral,exponential,23,1,10.486519805857467,162,500,0.324,64,network_cleared,16.61780548095703
neutral_x_exponential,neutral,exponential,23,0,6.188868671659545,96,500,0.192,34,network_cleared,57.88959884643555
neutral_x_exponential,neutral,exponential,20,8,19.806218898949986,185,500,0.37,11,network_cleared,115.87640881538391
neutral_x_exponential,neutral,exponential,23,5,5.319161503537948,99,500,0.198,46,network_cleared,3.7079834938049316
neutral_x_exponential,neutral,exponential,20,3,19.80912377409408,217,500,0.434,10,network_cleared,164.02779364585876
neutral_x_exponential,neutral,exponential,20,6,21.07976194600376,204,500,0.408,22,network_cleared,166.04299807548523
neutral_x_exponential,neutral,exponential,20,5,22.137349396368514,198,500,0.396,8,network_cleared,192.81465911865234
neutral_x_exponential,neutral,exponential,23,2,6.657474181009697,103,500,0.206,37,network_cleared,91.71369361877441
neutral_x_exponential,neutral,exponential,20,7,20.71983122715923,213,500,0.426,7,network_cleared,193.03410601615906
neutral_x_exponential,neutral,exponential,20,9,21.848722862198628,202,500,0.404,13,network_cleared,171.96782040596008
neutral_x_exponential,neutral,exponential,23,9,6.665244492502265,126,500,0.252,46,network_cleared,55.81634783744812
neutral_x_exponential,neutral,exponential,25,0,7.699463809247397,142,500,0.284,67,network_cleared,63.39233469963074
neutral_x_exponential,neutral,exponential,25,3,13.411055746622706,220,500,0.44,97,network_cleared,8.71815800666809
neutral_x_exponential,neutral,exponential,23,3,13.987709584601218,182,500,0.364,32,network_cleared,154.5723533630371
neutral_x_exponential,neutral,exponential,23,4,14.925170583166125,178,500,0.356,36,network_cleared,158.37411546707153
neutral_x_exponential,neutral,exponential,23,6,14.786486332504216,179,500,0.358,41,network_cleared,137.37435150146484
neutral_x_exponential,neutral,exponential,25,2,4.911177774192347,85,500,0.17,41,network_cleared,59.65090036392212
neutral_x_exponential,neutral,exponential,23,7,12.51062504436742,165,500,0.33,34,network_cleared,122.47877812385559
neutral_x_exponential,neutral,exponential,25,1,13.8715115689438,214,500,0.428,87,network_cleared,96.88345289230347
neutral_x_exponential,neutral,exponential,23,8,14.245999553194855,169,500,0.338,32,network_cleared,139.84165620803833
neutral_x_exponential,neutral,exponential,25,4,9.449927405961986,146,500,0.292,62,network_cleared,66.52832221984863
neutral_x_exponential,neutral,exponential,30,2,0.4480709905854648,17,500,0.034,10,network_cleared,11.146425008773804
neutral_x_exponential,neutral,exponential,30,1,0.9233220033154288,45,500,0.09,31,network_cleared,28.000043153762817
neutral_x_exponential,neutral,exponential,25,6,9.468041070900343,120,500,0.24,40,network_cleared,90.66277527809143
neutral_x_exponential,neutral,exponential,30,5,1.5247965988218055,43,500,0.086,27,network_cleared,18.979944467544556
neutral_x_exponential,neutral,exponential,25,7,13.938332074647027,191,500,0.382,53,network_cleared,103.18224143981934
neutral_x_exponential,neutral,exponential,30,4,3.0601220593784535,66,500,0.132,31,network_cleared,48.71157956123352
neutral_x_exponential,neutral,exponential,30,6,2.285859550893047,67,500,0.134,37,network_cleared,43.360647678375244
neutral_x_exponential,neutral,exponential,40,0,0.03177897983640171,85,500,0.17,84,network_cleared,6.332656145095825
neutral_x_exponential,neutral,exponential,40,1,1.214604046963102,213,500,0.426,204,network_cleared,3.0259954929351807
neutral_x_exponential,neutral,exponential,30,8,2.3253595291659512,56,500,0.112,30,network_cleared,35.771740436553955
neutral_x_exponential,neutral,exponential,25,8,12.717623287496922,178,500,0.356,56,network_cleared,125.09665155410767
neutral_x_exponential,neutral,exponential,30,9,1.5112867142234252,55,500,0.11,33,network_cleared,25.21877145767212
neutral_x_exponential,neutral,exponential,40,4,0.09540635488662888,196,500,0.392,195,network_cleared,1.3658487796783447
neutral_x_exponential,neutral,exponential,40,5,0.14958551618977592,196,500,0.392,195,network_cleared,1.2977981567382812
neutral_x_exponential,neutral,exponential,40,6,0.053817921141885626,197,500,0.394,196,network_cleared,1.3572900295257568
neutral_x_exponential,neutral,exponential,40,8,0.16600438416258062,196,500,0.392,195,network_cleared,1.194871425628662
neutral_x_exponential,neutral,exponential,25,5,24.17537401562559,266,500,0.532,92,network_cleared,151.21755528450012
neutral_x_exponential,neutral,exponential,40,9,0.17625209952506138,196,500,0.392,195,network_cleared,1.3996903896331787
neutral_x_exponential,neutral,exponential,40,2,3.3893517958275043,140,500,0.28,104,network_cleared,7.399274110794067
neutral_x_exponential,neutral,exponential,60,0,0.03177897983640171,283,500,0.566,282,network_cleared,1.235377550125122
neutral_x_exponential,neutral,exponential,60,1,0.06700066058035545,283,500,0.566,282,network_cleared,1.103041648864746
neutral_x_exponential,neutral,exponential,60,2,0.13979938277895038,284,500,0.568,283,network_cleared,1.0350110530853271
neutral_x_exponential,neutral,exponential,60,3,0.06778654040154115,283,500,0.566,282,network_cleared,1.1390199661254883
neutral_x_exponential,neutral,exponential,60,4,0.09540635488662888,283,500,0.566,282,network_cleared,0.893357515335083
neutral_x_exponential,neutral,exponential,60,5,0.14958551618977592,283,500,0.566,282,network_cleared,1.2316555976867676
neutral_x_exponential,neutral,exponential,60,6,0.053817921141885626,284,500,0.568,283,network_cleared,1.1149258613586426
neutral_x_exponential,neutral,exponential,40,7,0.05993087982621877,89,500,0.178,88,network_cleared,5.911712646484375
neutral_x_exponential,neutral,exponential,60,7,0.05993087982621877,283,500,0.566,282,network_cleared,1.1536500453948975
neutral_x_exponential,neutral,exponential,60,8,0.16600438416258062,283,500,0.566,282,network_cleared,0.8724977970123291
neutral_x_exponential,neutral,exponential,60,9,0.17625209952506138,283,500,0.566,282,network_cleared,0.9168524742126465
neutral_x_exponential,neutral,exponential,80,0,0.03177897983640171,312,500,0.624,311,network_cleared,1.1207594871520996
neutral_x_exponential,neutral,exponential,80,1,0.06700066058035545,312,500,0.624,311,network_cleared,1.1606910228729248
neutral_x_exponential,neutral,exponential,80,2,0.13979938277895038,313,500,0.626,312,network_cleared,1.0967588424682617
neutral_x_exponential,neutral,exponential,80,3,0.06778654040154115,312,500,0.624,311,network_cleared,1.1873488426208496
neutral_x_exponential,neutral,exponential,80,4,0.09540635488662888,312,500,0.624,311,network_cleared,0.8999457359313965
neutral_x_exponential,neutral,exponential,80,5,0.14958551618977592,312,500,0.624,311,network_cleared,1.0100147724151611
neutral_x_exponential,neutral,exponential,80,6,0.053817921141885626,313,500,0.626,312,network_cleared,0.8901069164276123
neutral_x_exponential,neutral,exponential,80,8,0.16600438416258062,312,500,0.624,311,network_cleared,0.9638364315032959
neutral_x_exponential,neutral,exponential,80,7,0.05993087982621877,312,500,0.624,311,network_cleared,1.169213056564331
neutral_x_exponential,neutral,exponential,80,9,0.17625209952506138,312,500,0.624,311,network_cleared,0.9790201187133789
neutral_x_exponential,neutral,exponential,100,0,0.03177897983640171,338,500,0.676,337,network_cleared,1.1080801486968994
neutral_x_exponential,neutral,exponential,100,2,0.13979938277895038,341,500,0.682,340,network_cleared,0.9675467014312744
neutral_x_exponential,neutral,exponential,100,1,0.06700066058035545,339,500,0.678,338,network_cleared,1.0616569519042969
neutral_x_exponential,neutral,exponential,100,4,0.09540635488662888,341,500,0.682,340,network_cleared,0.7398805618286133
neutral_x_exponential,neutral,exponential,100,3,0.06778654040154115,338,500,0.676,337,network_cleared,1.011277198791504
neutral_x_exponential,neutral,exponential,100,6,0.053817921141885626,341,500,0.682,340,network_cleared,0.769951581954956
neutral_x_exponential,neutral,exponential,100,5,0.14958551618977592,341,500,0.682,340,network_cleared,0.8739950656890869
neutral_x_exponential,neutral,exponential,100,8,0.16600438416258062,343,500,0.686,342,network_cleared,0.9359664916992188
neutral_x_exponential,neutral,exponential,100,7,0.05993087982621877,338,500,0.676,337,network_cleared,1.0016028881072998
neutral_x_exponential,neutral,exponential,100,9,0.17625209952506138,341,500,0.682,340,network_cleared,1.02520751953125
neutral_x_linear,neutral,linear,0,3,10.179534322112701,108,500,0.216,0,network_cleared,6.708187103271484
neutral_x_exponential,neutral,exponential,25,9,17.167712619050242,194,500,0.388,49,network_cleared,169.76331496238708
neutral_x_exponential,neutral,exponential,30,0,14.017835762696098,195,500,0.39,44,network_cleared,169.5141417980194
neutral_x_exponential,neutral,exponential,30,7,7.870971786932152,137,500,0.274,48,network_cleared,92.38337826728821
neutral_x_linear,neutral,linear,0,0,9.254254555324227,111,500,0.222,0,network_cleared,56.76899528503418
neutral_x_linear,neutral,linear,0,2,30.778633132711402,255,500,0.51,0,network_cleared,61.55029606819153
neutral_x_linear,neutral,linear,0,4,26.10878502314728,233,500,0.466,0,network_cleared,81.18486905097961
neutral_x_linear,neutral,linear,0,1,38.63288157873381,302,500,0.604,0,network_cleared,106.72150135040283
neutral_x_linear,neutral,linear,0,5,12.273911597932777,124,500,0.248,0,network_cleared,79.27905178070068
neutral_x_exponential,neutral,exponential,30,3,35.067069462152595,307,500,0.614,48,network_cleared,223.8079273700714
neutral_x_linear,neutral,linear,5,0,9.254254555324227,111,500,0.222,0,network_cleared,45.832805156707764
neutral_x_linear,neutral,linear,5,3,10.179534322112701,108,500,0.216,0,network_cleared,5.586517095565796
neutral_x_linear,neutral,linear,5,4,26.10878502314728,233,500,0.466,0,network_cleared,11.319582462310791
neutral_x_linear,neutral,linear,0,6,30.89605705720218,263,500,0.526,0,network_cleared,127.39376020431519
neutral_x_linear,neutral,linear,5,5,12.273911597932777,124,500,0.248,0,network_cleared,33.058236598968506
neutral_x_exponential,neutral,exponential,40,3,21.839203495413066,240,500,0.48,72,network_cleared,184.43455004692078
